FeatureID,Feature,Annotation,FeatureID_plain,Mode,Cosine,Mzerror,SubCategory,Group0,Group1,Group2
44992_pos,"X44992_pos_267.211_9.496_Spectral Match to 8,9-Dihydroxy-5Z,11Z,14Z-eicosatrienoic acid from NIST14","Spectral Match to 8,9-Dihydroxy-5Z,11Z,14Z-eicosatrienoic acid from NIST14",44992,pos,0.75016,1.4847,,,,
44995_pos,X44995_pos_211.148_9.663_cyclo(L-Leu-L-Pro),cyclo(L-Leu-L-Pro),44995,pos,0.746821,14.6702,,,,
44996_pos,X44996_pos_377.232_9.466_NA,,44996,pos,,,,,,
45_neg,X45_neg_272.959_0.538_NA,,45,neg,,,,,,
4500_pos,X4500_pos_324.134_2.667_NA,,4500,pos,,,,,,
45002_pos,X45002_pos_853.513_9.507_NA,,45002,pos,,,,,,
45008_pos,X45008_pos_169.101_9.495_NA,,45008,pos,,,,,,
45009_pos,"X45009_pos_315.195_9.514_1,4a-dimethyl-9-oxo-7-propan-2-yl-3,4,10,10a-tetrahydro-2H-phenanthrene-1-carboxylic acid","1,4a-dimethyl-9-oxo-7-propan-2-yl-3,4,10,10a-tetrahydro-2H-phenanthrene-1-carboxylic acid",45009,pos,0.736261,1.54914,,,,
4501_pos,"X4501_pos_189.066_2.648_""7-hydroxy-4,8-dimethylchromen-2-one CollisionEnergy:205060""","""7-hydroxy-4,8-dimethylchromen-2-one CollisionEnergy:205060""",4501,pos,0.701584,52.3811,,,,
45011_pos,X45011_pos_173.133_9.503_NA,,45011,pos,,,,,,
45013_pos,X45013_pos_437.194_9.484_NA,,45013,pos,,,,,,
45014_pos,X45014_pos_526.395_9.445_NA,,45014,pos,,,,,,
45019_pos,X45019_pos_289.18_9.499_NA,,45019,pos,,,,,,
4502_neg,X4502_neg_269.049_4.014_NA,,4502,neg,,,,,,
45024_pos,X45024_pos_263.201_9.599_NA,,45024,pos,,,,,,
4503_pos,X4503_pos_309.063_2.649_NA,,4503,pos,,,,,,
45032_pos,X45032_pos_848.558_9.503_NA,,45032,pos,,,,,,
45033_pos,X45033_pos_359.258_9.509_NA,,45033,pos,,,,,,
4504_pos,X4504_pos_386.238_2.666_NA,,4504,pos,,,,,,
45041_pos,X45041_pos_795.508_9.442_NA,,45041,pos,,,,,,
45045_pos,X45045_pos_432.161_9.508_NA,,45045,pos,,,,,,
45049_pos,X45049_pos_185.096_9.515_NA,,45049,pos,,,,,,
4505_pos,X4505_pos_414.21_2.662_NA,,4505,pos,,,,,,
45053_pos,X45053_pos_385.237_9.426_NA,,45053,pos,,,,,,
45057_pos,X45057_pos_554.39_9.507_NA,,45057,pos,,,,,,
45058_pos,X45058_pos_318.214_9.503_NA,,45058,pos,,,,,,
45059_pos,X45059_pos_393.263_9.34_NA,,45059,pos,,,,,,
45062_pos,X45062_pos_172.115_9.523_NA,,45062,pos,,,,,,
45064_pos,X45064_pos_395.363_9.512_NA,,45064,pos,,,,,,
45068_pos,X45068_pos_296.168_9.556_NA,,45068,pos,,,,,,
45069_pos,X45069_pos_515.3_9.415_NA,,45069,pos,,,,,,
45072_pos,X45072_pos_394.222_9.524_NA,,45072,pos,,,,,,
45077_pos,X45077_pos_377.196_9.503_NA,,45077,pos,,,,,,
4508_neg,X4508_neg_347.15_4.169_NA,,4508,neg,,,,,,
45082_pos,X45082_pos_191.143_9.518_NA,,45082,pos,,,,,,
45084_pos,X45084_pos_548.31_9.519_NA,,45084,pos,,,,,,
45086_pos,X45086_pos_526.328_9.518_NA,,45086,pos,,,,,,
4509_neg,X4509_neg_617.304_4.129_NA,,4509,neg,,,,,,
4509_pos,X4509_pos_210.135_2.634_Spectral Match to Minoxidil from NIST14,Spectral Match to Minoxidil from NIST14,4509,pos,0.722518,0,,a,pharmaceutical,pharmaceutical - other
45090_pos,X45090_pos_540.374_9.524_NA,,45090,pos,,,,,,
45092_pos,X45092_pos_672.49_9.622_NA,,45092,pos,,,,,,
45093_pos,X45093_pos_399.178_9.522_NA,,45093,pos,,,,,,
451_neg,X451_neg_187.051_0.891_NA,,451,neg,,,,,,
451_pos,X451_pos_195.161_0.6_NA,,451,pos,,,,,,
4510_pos,X4510_pos_475.275_2.655_NA,,4510,pos,,,,,,
45102_pos,X45102_pos_279.211_9.538_NA,,45102,pos,,,,,,
45106_pos,X45106_pos_402.264_9.547_NA,,45106,pos,,,,,,
4511_pos,X4511_pos_309.144_2.659_NA,,4511,pos,,,,,,
45118_pos,X45118_pos_425.231_9.51_NA,,45118,pos,,,,,,
4512_pos,X4512_pos_439.166_2.644_NA,,4512,pos,,,,,,
45128_pos,X45128_pos_215.179_9.518_NA,,45128,pos,,,,,,
45130_pos,X45130_pos_329.211_9.599_NA,,45130,pos,,,,,,
45133_pos,X45133_pos_503.3_9.506_NA,,45133,pos,,,,,,
45137_pos,X45137_pos_367.208_9.5_NA,,45137,pos,,,,,,
45138_pos,X45138_pos_362.269_9.522_NA,,45138,pos,,,,,,
4514_pos,X4514_pos_172.086_2.627_NA,,4514,pos,,,,,,
45140_pos,X45140_pos_534.255_9.481_NA,,45140,pos,,,,,,
4516_neg,X4516_neg_291.099_4.132_NA,,4516,neg,,,,,,
4516_pos,X4516_pos_513.222_2.632_NA,,4516,pos,,,,,,
45160_pos,X45160_pos_454.338_9.62_NA,,45160,pos,,,,,,
45165_pos,X45165_pos_771.444_9.557_NA,,45165,pos,,,,,,
45167_pos,X45167_pos_287.237_9.517_KU036-11-2-1,KU036-11-2-1,45167,pos,0.763327,0.318736,,,,
45171_pos,X45171_pos_357.242_9.598_NA,,45171,pos,,,,,,
45174_pos,X45174_pos_500.361_9.496_NA,,45174,pos,,,,,,
45180_pos,X45180_pos_285.116_9.549_NA,,45180,pos,,,,,,
45181_pos,X45181_pos_283.206_9.561_NA,,45181,pos,,,,,,
45183_pos,X45183_pos_419.279_9.591_NA,,45183,pos,,,,,,
45184_pos,X45184_pos_485.326_9.524_NA,,45184,pos,,,,,,
45185_pos,X45185_pos_267.195_9.604_NA,,45185,pos,,,,,,
45190_pos,X45190_pos_309.206_9.531_NA,,45190,pos,,,,,,
45192_pos,X45192_pos_471.347_9.581_MoNA:778020 Enoxolone (INN),MoNA:778020 Enoxolone (INN),45192,pos,0.833679,0.258982,,,,
45193_pos,X45193_pos_422.154_9.55_NA,,45193,pos,,,,,,
45195_pos,X45195_pos_503.198_9.546_NA,,45195,pos,,,,,,
452_pos,X452_pos_308.173_0.608_NA,,452,pos,,,,,,
4520_neg,X4520_neg_425.182_4.162_NA,,4520,neg,,,,,,
45203_pos,X45203_pos_515.235_9.536_NA,,45203,pos,,,,,,
4521_pos,X4521_pos_312.238_2.647_NA,,4521,pos,,,,,,
45210_pos,X45210_pos_281.211_9.536_NA,,45210,pos,,,,,,
45215_pos,X45215_pos_499.371_9.762_NA,,45215,pos,,,,,,
45217_pos,X45217_pos_275.201_9.652_Spectral Match to 9-OxoOTrE from NIST14,Spectral Match to 9-OxoOTrE from NIST14,45217,pos,0.76311,1.4416,,,,
4522_neg,X4522_neg_411.167_4.25_NA,,4522,neg,,,,,,
45220_pos,X45220_pos_396.296_9.526_NA,,45220,pos,,,,,,
45221_pos,X45221_pos_622.383_9.515_NA,,45221,pos,,,,,,
45222_pos,X45222_pos_457.277_9.541_NA,,45222,pos,,,,,,
4523_neg,X4523_neg_413.146_4.171_NA,,4523,neg,,,,,,
45237_pos,X45237_pos_364.248_9.539_NA,,45237,pos,,,,,,
45239_pos,X45239_pos_710.462_9.57_NA,,45239,pos,,,,,,
45240_pos,X45240_pos_253.086_9.506_NA,,45240,pos,,,,,,
45246_pos,X45246_pos_333.17_9.544_NA,,45246,pos,,,,,,
45247_pos,"X45247_pos_177.164_9.567_Spectral Match to 2-Butanone, 4-(2,6,6-trimethyl-2-cyclohexen-1-yl)- from NIST14","Spectral Match to 2-Butanone, 4-(2,6,6-trimethyl-2-cyclohexen-1-yl)- from NIST14",45247,pos,0.804932,1.11966,,,,
45249_pos,X45249_pos_401.251_9.526_NA,,45249,pos,,,,,,
45254_pos,X45254_pos_251.143_9.581_NA,,45254,pos,,,,,,
4526_neg,X4526_neg_439.162_4.076_NA,,4526,neg,,,,,,
45260_pos,X45260_pos_346.071_9.552_NA,,45260,pos,,,,,,
45267_pos,X45267_pos_401.269_9.556_NA,,45267,pos,,,,,,
45268_pos,X45268_pos_715.418_9.571_NA,,45268,pos,,,,,,
45274_pos,X45274_pos_385.177_9.572_NA,,45274,pos,,,,,,
45277_pos,X45277_pos_259.133_9.515_NA,,45277,pos,,,,,,
45284_pos,"X45284_pos_321.242_9.67_5-[(8aS)-2,5,5,8a-tetramethyl-3-oxo-4a,6,7,8-tetrahydro-4H-naphthalen-1-yl]-3-methylpentanoic acid","5-[(8aS)-2,5,5,8a-tetramethyl-3-oxo-4a,6,7,8-tetrahydro-4H-naphthalen-1-yl]-3-methylpentanoic acid",45284,pos,0.747667,1.23498,,,,
45294_pos,X45294_pos_297.148_9.555_NA,,45294,pos,,,,,,
45295_pos,X45295_pos_255.174_9.559_NA,,45295,pos,,,,,,
453_neg,X453_neg_158.047_0.936_NA,,453,neg,,,,,,
4530_neg,X4530_neg_188.046_4.14_NA,,4530,neg,,,,,,
4530_pos,X4530_pos_329.205_2.543_NA,,4530,pos,,,,,,
45303_pos,"X45303_pos_342.077_9.558_Massbank:LU134602 Propiconazole|1-[[2-(2,4-dichlorophenyl)-4-propyl-1,3-dioxolan-2-yl]methyl]-1,2,4-triazole","Massbank:LU134602 Propiconazole|1-[[2-(2,4-dichlorophenyl)-4-propyl-1,3-dioxolan-2-yl]methyl]-1,2,4-triazole",45303,pos,0.976492,0,,a,pesticide,fungicide
45304_pos,X45304_pos_220.003_9.575_NA,,45304,pos,,,,,,
45307_pos,X45307_pos_371.222_9.378_NA,,45307,pos,,,,,,
45309_pos,X45309_pos_343.227_9.583_NA,,45309,pos,,,,,,
45318_pos,X45318_pos_315.159_9.524_NA,,45318,pos,,,,,,
45324_pos,X45324_pos_456.318_9.57_NA,,45324,pos,,,,,,
45326_pos,X45326_pos_194.097_9.544_NA,,45326,pos,,,,,,
45328_pos,X45328_pos_478.33_9.533_NA,,45328,pos,,,,,,
45330_pos,X45330_pos_461.29_9.407_NA,,45330,pos,,,,,,
45331_pos,X45331_pos_336.118_9.567_NA,,45331,pos,,,,,,
45333_pos,X45333_pos_267.174_9.555_NA,,45333,pos,,,,,,
45334_pos,X45334_pos_540.411_9.563_NA,,45334,pos,,,,,,
45335_pos,X45335_pos_501.321_9.535_NA,,45335,pos,,,,,,
45336_pos,X45336_pos_317.095_9.569_NA,,45336,pos,,,,,,
45344_pos,X45344_pos_510.282_9.545_NA,,45344,pos,,,,,,
45347_pos,X45347_pos_744.511_9.565_NA,,45347,pos,,,,,,
45348_pos,X45348_pos_415.284_9.572_NA,,45348,pos,,,,,,
45349_pos,X45349_pos_347.222_9.519_NA,,45349,pos,,,,,,
4535_neg,X4535_neg_273.008_4.29_NA,,4535,neg,,,,,,
4535_pos,X4535_pos_166.159_2.68_NA,,4535,pos,,,,,,
45355_pos,X45355_pos_598.416_9.639_NA,,45355,pos,,,,,,
45359_pos,X45359_pos_730.531_9.569_NA,,45359,pos,,,,,,
4536_pos,X4536_pos_202.086_2.516_NA,,4536,pos,,,,,,
45361_pos,X45361_pos_369.205_9.587_NA,,45361,pos,,,,,,
45362_pos,X45362_pos_296.258_9.601_NA,,45362,pos,,,,,,
45363_pos,X45363_pos_261.185_9.609_NA,,45363,pos,,,,,,
45369_pos,X45369_pos_323.222_9.566_NA,,45369,pos,,,,,,
4537_pos,X4537_pos_207.092_2.632_NA,,4537,pos,,,,,,
45371_pos,X45371_pos_749.466_9.569_NA,,45371,pos,,,,,,
45373_pos,X45373_pos_165.127_9.598_NA,,45373,pos,,,,,,
45375_pos,X45375_pos_762.522_9.563_NA,,45375,pos,,,,,,
45378_pos,X45378_pos_201.127_9.568_NA,,45378,pos,,,,,,
45379_pos,X45379_pos_360.103_9.563_NA,,45379,pos,,,,,,
4538_neg,X4538_neg_419.172_4.173_NA,,4538,neg,,,,,,
4538_pos,X4538_pos_409.204_2.531_NA,,4538,pos,,,,,,
45380_pos,X45380_pos_448.156_9.566_NA,,45380,pos,,,,,,
45386_pos,X45386_pos_478.348_9.518_NA,,45386,pos,,,,,,
45397_pos,X45397_pos_459.31_9.575_NA,,45397,pos,,,,,,
45400_pos,X45400_pos_489.357_9.596_NA,,45400,pos,,,,,,
45401_pos,X45401_pos_718.495_9.576_NA,,45401,pos,,,,,,
45402_pos,X45402_pos_428.207_9.595_NA,,45402,pos,,,,,,
45403_pos,"X45403_pos_303.232_9.559_Spectral Match to 20-Hydroxy-(5Z,8Z,11Z,14Z)-eicosatetraenoic acid from NIST14","Spectral Match to 20-Hydroxy-(5Z,8Z,11Z,14Z)-eicosatetraenoic acid from NIST14",45403,pos,0.769403,2.71732,,,,
45404_pos,X45404_pos_471.31_9.544_NA,,45404,pos,,,,,,
45409_pos,X45409_pos_806.548_9.558_NA,,45409,pos,,,,,,
45410_pos,X45410_pos_205.097_9.601_NA,,45410,pos,,,,,,
45420_pos,X45420_pos_628.463_9.581_NA,,45420,pos,,,,,,
45423_pos,X45423_pos_730.494_9.595_NA,,45423,pos,,,,,,
45426_pos,X45426_pos_542.426_9.609_NA,,45426,pos,,,,,,
45427_pos,X45427_pos_181.122_9.566_NA,,45427,pos,,,,,,
45429_pos,X45429_pos_303.159_9.616_NA,,45429,pos,,,,,,
45430_pos,X45430_pos_331.19_9.556_NA,,45430,pos,,,,,,
45432_pos,X45432_pos_703.418_9.588_NA,,45432,pos,,,,,,
45435_pos,X45435_pos_219.117_9.579_NA,,45435,pos,,,,,,
45436_pos,X45436_pos_348.1_9.607_NA,,45436,pos,,,,,,
45437_pos,X45437_pos_586.453_9.675_NA,,45437,pos,,,,,,
45438_pos,X45438_pos_277.159_9.581_NA,,45438,pos,,,,,,
45442_pos,X45442_pos_321.206_9.469_NA,,45442,pos,,,,,,
45444_pos,X45444_pos_674.469_9.588_NA,,45444,pos,,,,,,
45446_pos,X45446_pos_289.216_9.537_NA,,45446,pos,,,,,,
4545_pos,X4545_pos_220.133_2.775_Ritalinic acid - 40.0 eV,Ritalinic acid - 40.0 eV,4545,pos,0.913344,0.623846,,a,pharmaceutical,pharmaceutical - other
45455_pos,X45455_pos_491.373_9.582_NA,,45455,pos,,,,,,
4546_neg,X4546_neg_291.124_4.172_NA,,4546,neg,,,,,,
45465_pos,X45465_pos_453.336_9.589_enoxolone CollisionEnergy:205060,enoxolone CollisionEnergy:205060,45465,pos,0.72419,0.471225,,,,
45467_pos,X45467_pos_752.485_9.41_NA,,45467,pos,,,,,,
4547_neg,X4547_neg_521.192_4.174_NA,,4547,neg,,,,,,
45476_pos,X45476_pos_279.195_9.385_NA,,45476,pos,,,,,,
45479_pos,X45479_pos_373.274_9.719_NA,,45479,pos,,,,,,
4548_pos,X4548_pos_267.18_2.649_NA,,4548,pos,,,,,,
45482_pos,X45482_pos_440.358_9.625_NA,,45482,pos,,,,,,
45484_pos,X45484_pos_564.328_9.587_NA,,45484,pos,,,,,,
45485_pos,"X45485_pos_361.237_9.454_NCGC00384578-01!5-[5-(acetyloxymethyl)-1,2,4a-trimethyl-7-oxo-3,4,8,8a-tetrahydro-2H-naphthalen-1-yl]-3-methylpentanoic acid [IIN-based on: CCMSLIB00000847365]","NCGC00384578-01!5-[5-(acetyloxymethyl)-1,2,4a-trimethyl-7-oxo-3,4,8,8a-tetrahydro-2H-naphthalen-1-yl]-3-methylpentanoic acid [IIN-based on: CCMSLIB00000847365]",45485,pos,0.745471,1.09825,,,,
45486_pos,X45486_pos_471.274_9.406_NA,,45486,pos,,,,,,
455_neg,X455_neg_340.121_0.951_NA,,455,neg,,,,,,
45510_pos,X45510_pos_616.463_9.578_NA,,45510,pos,,,,,,
45514_pos,X45514_pos_229.159_9.595_NA,,45514,pos,,,,,,
45516_pos,X45516_pos_823.503_9.593_NA,,45516,pos,,,,,,
45518_pos,X45518_pos_285.206_9.571_NA,,45518,pos,,,,,,
45519_pos,X45519_pos_801.521_9.594_NA,,45519,pos,,,,,,
45522_pos,X45522_pos_630.443_9.602_NA,,45522,pos,,,,,,
45535_pos,X45535_pos_380.28_9.62_NA,,45535,pos,,,,,,
45536_pos,X45536_pos_373.178_9.62_NA,,45536,pos,,,,,,
45541_pos,X45541_pos_412.308_9.592_NA,,45541,pos,,,,,,
45542_pos,X45542_pos_434.321_9.568_NA,,45542,pos,,,,,,
45543_pos,X45543_pos_288.196_9.63_NA,,45543,pos,,,,,,
45553_pos,X45553_pos_460.4_9.601_NA,,45553,pos,,,,,,
45558_pos,X45558_pos_373.237_9.616_Gitoxigenin CollisionEnergy:205060,Gitoxigenin CollisionEnergy:205060,45558,pos,0.778138,0.817646,,,,
4556_neg,X4556_neg_317.115_4.146_NA,,4556,neg,,,,,,
4556_pos,X4556_pos_225.123_2.653_NA,,4556,pos,,,,,,
45561_pos,X45561_pos_438.322_9.604_NA,,45561,pos,,,,,,
45569_pos,X45569_pos_686.467_9.501_NA,,45569,pos,,,,,,
4557_pos,X4557_pos_250.144_2.647_NA,,4557,pos,,,,,,
45570_pos,X45570_pos_691.42_9.608_NA,,45570,pos,,,,,,
45572_pos,X45572_pos_477.358_9.565_NA,,45572,pos,,,,,,
45577_pos,X45577_pos_457.331_9.625_NA,,45577,pos,,,,,,
45578_pos,X45578_pos_445.237_9.592_NA,,45578,pos,,,,,,
4558_neg,X4558_neg_251.093_4.17_NA,,4558,neg,,,,,,
45587_pos,"X45587_pos_473.363_9.606_NCGC00380239-01!16-hydroxy-4,4,8,10,14-pentamethyl-17-(4,5,6-trihydroxy-6-methylheptan-2-yl)-1,2,5,6,7,9,11,12,15,16-decahydrocyclopenta[a]phenanthren-3-one [IIN-based: Match]","NCGC00380239-01!16-hydroxy-4,4,8,10,14-pentamethyl-17-(4,5,6-trihydroxy-6-methylheptan-2-yl)-1,2,5,6,7,9,11,12,15,16-decahydrocyclopenta[a]phenanthren-3-one [IIN-based: Match]",45587,pos,0.749695,0.644697,,,,
45588_pos,X45588_pos_456.335_9.543_NA,,45588,pos,,,,,,
4559_neg,X4559_neg_211.097_4.167_NA,,4559,neg,,,,,,
4559_pos,X4559_pos_287.081_2.656_NA,,4559,pos,,,,,,
45592_pos,X45592_pos_427.248_9.419_NA,,45592,pos,,,,,,
45594_pos,X45594_pos_251.107_9.46_NA,,45594,pos,,,,,,
45595_pos,X45595_pos_403.248_9.452_NA,,45595,pos,,,,,,
45607_pos,"X45607_pos_203.179_9.607_1-methyl-4-methylidene-7-(propan-2-yl)-1,2,3,3a,4,5,6,8a-octahydroazulen-1-ol","1-methyl-4-methylidene-7-(propan-2-yl)-1,2,3,3a,4,5,6,8a-octahydroazulen-1-ol",45607,pos,0.723493,2.47831,,,,
4561_pos,X4561_pos_246.149_2.704_NA,,4561,pos,,,,,,
45612_pos,X45612_pos_679.424_9.588_NA,,45612,pos,,,,,,
45623_pos,X45623_pos_273.185_9.641_NA,,45623,pos,,,,,,
45624_pos,X45624_pos_361.175_9.656_NA,,45624,pos,,,,,,
45626_pos,X45626_pos_513.321_9.623_NA,,45626,pos,,,,,,
45628_pos,X45628_pos_301.216_9.616_Alitretinoin CollisionEnergy:205060,Alitretinoin CollisionEnergy:205060,45628,pos,0.725315,0.607888,,,,
4563_pos,X4563_pos_360.223_2.663_NA,,4563,pos,,,,,,
45631_pos,X45631_pos_658.474_9.616_NA,,45631,pos,,,,,,
45637_pos,X45637_pos_673.408_9.642_NA,,45637,pos,,,,,,
45639_pos,X45639_pos_591.372_9.612_NA,,45639,pos,,,,,,
45640_pos,X45640_pos_224.201_9.633_NA,,45640,pos,,,,,,
45641_pos,X45641_pos_285.185_9.605_NA,,45641,pos,,,,,,
45642_pos,X45642_pos_257.154_9.601_NA,,45642,pos,,,,,,
45643_pos,X45643_pos_233.19_9.524_(3aR)-(+)-Sclareolide CollisionEnergy:205060,(3aR)-(+)-Sclareolide CollisionEnergy:205060,45643,pos,0.796954,0,,,,
45646_pos,X45646_pos_369.242_9.625_NA,,45646,pos,,,,,,
45647_pos,X45647_pos_269.165_9.619_NA,,45647,pos,,,,,,
45648_pos,X45648_pos_765.461_9.62_NA,,45648,pos,,,,,,
45652_pos,X45652_pos_572.437_9.617_NA,,45652,pos,,,,,,
45655_pos,"X45655_pos_357.205_9.504_1,10a-dihydroxy-4,4,7,11b-tetramethyl-1,2,3,4a,5,6,6a,7,11,11a-decahydronaphtho[2,1-f][1]benzofuran-9-one","1,10a-dihydroxy-4,4,7,11b-tetramethyl-1,2,3,4a,5,6,6a,7,11,11a-decahydronaphtho[2,1-f][1]benzofuran-9-one",45655,pos,0.705101,3.58825,,,,
45657_pos,X45657_pos_189.127_9.462_NA,,45657,pos,,,,,,
4566_neg,X4566_neg_261.044_3.999_NA,,4566,neg,,,,,,
4566_pos,X4566_pos_405.252_2.614_NA,,4566,pos,,,,,,
45662_pos,X45662_pos_760.506_9.622_NA,,45662,pos,,,,,,
45663_pos,X45663_pos_439.247_9.613_NA,,45663,pos,,,,,,
45665_pos,X45665_pos_413.115_9.643_NA,,45665,pos,,,,,,
45666_pos,X45666_pos_430.142_9.644_NA,,45666,pos,,,,,,
4567_neg,X4567_neg_453.141_4.104_NA,,4567,neg,,,,,,
45670_pos,X45670_pos_743.479_9.621_NA,,45670,pos,,,,,,
45671_pos,"X45671_pos_299.201_9.621_NCGC00385373-01_C20H28O3_1-Phenanthrenecarboxylic acid, 1,2,3,4,4a,9,10,10a-octahydro-9-hydroxy-1,4a-dimethyl-7-(1-methylethyl)-, (1S,9R)-","NCGC00385373-01_C20H28O3_1-Phenanthrenecarboxylic acid, 1,2,3,4,4a,9,10,10a-octahydro-9-hydroxy-1,4a-dimethyl-7-(1-methylethyl)-, (1S,9R)-",45671,pos,0.842524,1.63196,,,,
45673_pos,X45673_pos_449.29_9.613_NA,,45673,pos,,,,,,
45677_pos,X45677_pos_256.3_9.689_NA,,45677,pos,,,,,,
45679_pos,X45679_pos_613.416_9.601_NA,,45679,pos,,,,,,
45680_pos,X45680_pos_635.398_9.598_NA,,45680,pos,,,,,,
45685_pos,X45685_pos_586.416_9.622_NA,,45685,pos,,,,,,
45687_pos,X45687_pos_677.379_9.66_NA,,45687,pos,,,,,,
457_neg,X457_neg_350.149_0.951_NA,,457,neg,,,,,,
45703_pos,X45703_pos_287.201_9.53_NA,,45703,pos,,,,,,
45706_pos,X45706_pos_529.213_9.624_NA,,45706,pos,,,,,,
45709_pos,X45709_pos_396.217_9.609_NA,,45709,pos,,,,,,
4571_neg,X4571_neg_369.029_4.151_NA,,4571,neg,,,,,,
4571_pos,X4571_pos_294.134_2.649_NA,,4571,pos,,,,,,
45710_pos,X45710_pos_363.253_9.635_NA,,45710,pos,,,,,,
45716_pos,X45716_pos_609.325_9.628_NA,,45716,pos,,,,,,
4572_pos,X4572_pos_289.162_2.651_6-ethoxy-4-(piperazinylmethyl)chromen-2-one CollisionEnergy:102040,6-ethoxy-4-(piperazinylmethyl)chromen-2-one CollisionEnergy:102040,4572,pos,0.777926,23.5355,,,,
45727_pos,X45727_pos_569.39_9.609_NA,,45727,pos,,,,,,
45730_pos,X45730_pos_569.284_9.632_NA,,45730,pos,,,,,,
45735_pos,X45735_pos_415.248_9.602_NA,,45735,pos,,,,,,
45740_pos,X45740_pos_393.3_9.662_NA,,45740,pos,,,,,,
45742_pos,X45742_pos_542.39_9.634_NA,,45742,pos,,,,,,
45750_pos,X45750_pos_788.537_9.587_NA,,45750,pos,,,,,,
4576_pos,X4576_pos_249.16_2.669_NA,,4576,pos,,,,,,
45761_pos,X45761_pos_387.284_9.647_NA,,45761,pos,,,,,,
45766_pos,X45766_pos_389.279_9.675_NA,,45766,pos,,,,,,
45770_pos,X45770_pos_547.346_9.63_NA,,45770,pos,,,,,,
45775_pos,X45775_pos_417.263_9.564_NA,,45775,pos,,,,,,
45780_pos,X45780_pos_911.499_9.77_NA,,45780,pos,,,,,,
45781_pos,X45781_pos_790.589_9.645_NA,,45781,pos,,,,,,
45797_pos,X45797_pos_795.544_9.647_NA,,45797,pos,,,,,,
45798_pos,X45798_pos_818.583_9.653_NA,,45798,pos,,,,,,
45800_pos,X45800_pos_615.404_9.654_NA,,45800,pos,,,,,,
45805_pos,X45805_pos_809.523_9.65_NA,,45805,pos,,,,,,
4581_pos,X4581_pos_257.136_2.624_NA,,4581,pos,,,,,,
45810_pos,X45810_pos_773.562_9.644_NA,,45810,pos,,,,,,
45814_pos,X45814_pos_993.583_9.666_NA,,45814,pos,,,,,,
45816_pos,X45816_pos_787.542_9.644_NA,,45816,pos,,,,,,
45817_pos,X45817_pos_539.299_9.659_NA,,45817,pos,,,,,,
45822_pos,X45822_pos_473.29_9.441_NA,,45822,pos,,,,,,
45828_pos,X45828_pos_655.397_9.66_NA,,45828,pos,,,,,,
45830_pos,X45830_pos_498.364_9.655_NA,,45830,pos,,,,,,
45837_pos,"X45837_pos_219.174_9.694_""(+)-Nootkatone, crystalline, 98+% CollisionEnergy:102040""","""(+)-Nootkatone, crystalline, 98+% CollisionEnergy:102040""",45837,pos,0.890126,1.81011,,,,
45838_pos,X45838_pos_525.364_9.63_NA,,45838,pos,,,,,,
4584_pos,X4584_pos_195.099_2.542_NA,,4584,pos,,,,,,
45840_pos,X45840_pos_199.169_9.643_NA,,45840,pos,,,,,,
45845_pos,X45845_pos_321.182_9.66_NA,,45845,pos,,,,,,
45853_pos,X45853_pos_395.121_9.692_Massbank:AU259603 Trifloxystrobin CGA 321113|ISZQNKFXNXQTTF-NACSPRHISA-N|(2E)-2-methoxyimino-2-[2-[[(E)-1-[3-(trifluoromethyl)phenyl]ethylideneamino]oxymethyl]phenyl]acetic acid,Massbank:AU259603 Trifloxystrobin CGA 321113|ISZQNKFXNXQTTF-NACSPRHISA-N|(2E)-2-methoxyimino-2-[2-[[(E)-1-[3-(trifluoromethyl)phenyl]ethylideneamino]oxymethyl]phenyl]acetic acid,45853,pos,0.876439,1.00407,,a,pesticide,fungicide
45854_pos,X45854_pos_333.242_9.653_NA,,45854,pos,,,,,,
45857_pos,X45857_pos_253.195_9.656_NA,,45857,pos,,,,,,
45862_pos,X45862_pos_462.234_9.633_NA,,45862,pos,,,,,,
45868_pos,X45868_pos_305.211_9.624_NA,,45868,pos,,,,,,
4587_neg,X4587_neg_259.028_4.272_NA,,4587,neg,,,,,,
4589_pos,X4589_pos_330.208_2.618_NA,,4589,pos,,,,,,
45898_pos,X45898_pos_732.474_9.653_NA,,45898,pos,,,,,,
459_neg,X459_neg_150.055_0.959_NA,,459,neg,,,,,,
459_pos,X459_pos_195.186_0.602_NA,,459,pos,,,,,,
45900_pos,X45900_pos_559.393_9.671_NA,,45900,pos,,,,,,
45922_pos,X45922_pos_531.229_9.507_NA,,45922,pos,,,,,,
45924_pos,X45924_pos_547.302_9.654_NA,,45924,pos,,,,,,
45929_pos,X45929_pos_848.594_9.673_NA,,45929,pos,,,,,,
4594_neg,X4594_neg_230.013_4.153_NA,,4594,neg,,,,,,
45940_pos,X45940_pos_688.448_9.664_NA,,45940,pos,,,,,,
45943_pos,X45943_pos_503.319_9.648_NA,,45943,pos,,,,,,
45949_pos,X45949_pos_584.319_9.683_NA,,45949,pos,,,,,,
45950_pos,X45950_pos_277.143_9.677_NA,,45950,pos,,,,,,
45951_pos,X45951_pos_515.263_9.635_NA,,45951,pos,,,,,,
45954_pos,X45954_pos_633.415_9.675_NA,,45954,pos,,,,,,
45955_pos,X45955_pos_528.411_9.663_NA,,45955,pos,,,,,,
45956_pos,X45956_pos_339.194_9.655_NA,,45956,pos,,,,,,
45959_pos,X45959_pos_487.305_9.492_NA,,45959,pos,,,,,,
